text,audio_path,gender,words,starts,tts,name,phrase,long_short,phrase_idx,phones,phone_starts,phone_ends,ends,vad_list,scp
Have you participated in any experiments before?,dataset_phrases/audio/experiment_short_male_en-US-Wavenet-J.wav,male,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before']","[0.0, 0.18, 0.29, 1.05, 1.17, 1.34, 1.98]",en-US-Wavenet-J,experiment_short_male_en-US-Wavenet-J,experiment,short,1,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R']","[0.0, 0.07, 0.14, 0.18, 0.24, 0.29, 0.37, 0.4, 0.48, 0.56, 0.63, 0.7, 0.76, 0.81, 0.91, 0.94, 1.0, 1.05, 1.11, 1.17, 1.22, 1.27, 1.34, 1.4, 1.45, 1.53, 1.58, 1.62, 1.72, 1.76, 1.8, 1.85, 1.88, 1.92, 1.98, 2.03, 2.08, 2.18, 2.28]","[0.07, 0.14, 0.18, 0.24, 0.29, 0.37, 0.4, 0.48, 0.56, 0.63, 0.7, 0.76, 0.81, 0.91, 0.94, 1.0, 1.05, 1.11, 1.17, 1.22, 1.27, 1.34, 1.4, 1.45, 1.53, 1.58, 1.62, 1.72, 1.76, 1.8, 1.85, 1.88, 1.92, 1.98, 2.03, 2.08, 2.18, 2.28, 2.37]","[0.18, 0.29, 1.05, 1.17, 1.34, 1.98, 2.37]","[[[0.0, 0.18], [0.18, 0.29], [0.29, 1.05], [1.05, 1.17], [1.17, 1.34], [1.34, 1.98], [1.98, 2.37]], []]",2.37
Have you participated in any experiments before?,dataset_phrases/audio/experiment_short_male_en-US-Wavenet-A.wav,male,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before']","[0.0, 0.16, 0.33, 1.2, 1.33, 1.57, 2.26]",en-US-Wavenet-A,experiment_short_male_en-US-Wavenet-A,experiment,short,2,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R']","[0.0, 0.04, 0.1, 0.16, 0.27, 0.33, 0.42, 0.46, 0.54, 0.64, 0.72, 0.8, 0.86, 0.93, 1.05, 1.08, 1.16, 1.2, 1.27, 1.33, 1.41, 1.47, 1.57, 1.63, 1.68, 1.76, 1.83, 1.87, 1.99, 2.03, 2.08, 2.15, 2.18, 2.21, 2.26, 2.32, 2.38, 2.49, 2.59]","[0.04, 0.1, 0.16, 0.27, 0.33, 0.42, 0.46, 0.54, 0.64, 0.72, 0.8, 0.86, 0.93, 1.05, 1.08, 1.16, 1.2, 1.27, 1.33, 1.41, 1.47, 1.57, 1.63, 1.68, 1.76, 1.83, 1.87, 1.99, 2.03, 2.08, 2.15, 2.18, 2.21, 2.26, 2.32, 2.38, 2.49, 2.59, 2.72]","[0.16, 0.33, 1.2, 1.33, 1.57, 2.26, 2.72]","[[[0.0, 0.16], [0.16, 0.33], [0.33, 1.2], [1.2, 1.33], [1.33, 1.57], [1.57, 2.26], [2.26, 2.72]], []]",2.72
Have you participated in any experiments before?,dataset_phrases/audio/experiment_short_male_en-US-Wavenet-B.wav,male,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before']","[0.0, 0.16, 0.3, 1.13, 1.27, 1.5, 2.22]",en-US-Wavenet-B,experiment_short_male_en-US-Wavenet-B,experiment,short,3,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R']","[0.0, 0.03, 0.09, 0.16, 0.22, 0.3, 0.37, 0.41, 0.49, 0.56, 0.64, 0.73, 0.79, 0.85, 0.97, 1.0, 1.08, 1.13, 1.22, 1.27, 1.36, 1.41, 1.5, 1.58, 1.63, 1.72, 1.79, 1.83, 1.94, 1.99, 2.03, 2.1, 2.14, 2.17, 2.22, 2.28, 2.35, 2.44, 2.59]","[0.03, 0.09, 0.16, 0.22, 0.3, 0.37, 0.41, 0.49, 0.56, 0.64, 0.73, 0.79, 0.85, 0.97, 1.0, 1.08, 1.13, 1.22, 1.27, 1.36, 1.41, 1.5, 1.58, 1.63, 1.72, 1.79, 1.83, 1.94, 1.99, 2.03, 2.1, 2.14, 2.17, 2.22, 2.28, 2.35, 2.44, 2.59, 2.72]","[0.16, 0.3, 1.13, 1.27, 1.5, 2.22, 2.72]","[[[0.0, 0.16], [0.16, 0.3], [0.3, 1.13], [1.13, 1.27], [1.27, 1.5], [1.5, 2.22], [2.22, 2.72]], []]",2.72
Have you participated in any experiments before?,dataset_phrases/audio/experiment_short_male_en-US-Wavenet-D.wav,male,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before']","[0.0, 0.14, 0.26, 1.06, 1.16, 1.34, 1.97]",en-US-Wavenet-D,experiment_short_male_en-US-Wavenet-D,experiment,short,4,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R']","[0.0, 0.05, 0.08, 0.14, 0.2, 0.26, 0.34, 0.37, 0.44, 0.54, 0.61, 0.7, 0.76, 0.82, 0.91, 0.96, 1.02, 1.06, 1.11, 1.16, 1.21, 1.26, 1.34, 1.4, 1.44, 1.52, 1.59, 1.62, 1.72, 1.76, 1.81, 1.86, 1.89, 1.92, 1.97, 2.02, 2.07, 2.16, 2.27]","[0.05, 0.08, 0.14, 0.2, 0.26, 0.34, 0.37, 0.44, 0.54, 0.61, 0.7, 0.76, 0.82, 0.91, 0.96, 1.02, 1.06, 1.11, 1.16, 1.21, 1.26, 1.34, 1.4, 1.44, 1.52, 1.59, 1.62, 1.72, 1.76, 1.81, 1.86, 1.89, 1.92, 1.97, 2.02, 2.07, 2.16, 2.27, 2.37]","[0.14, 0.26, 1.06, 1.16, 1.34, 1.97, 2.37]","[[[0.0, 0.14], [0.14, 0.26], [0.26, 1.06], [1.06, 1.16], [1.16, 1.34], [1.34, 1.97], [1.97, 2.37]], []]",2.37
Have you participated in any experiments before here at this university?,dataset_phrases/audio/experiment_long_female_en-US-Wavenet-G.wav,female,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before', 'here', 'at', 'this', 'university']","[0.0, 0.17, 0.28, 1.05, 1.16, 1.35, 2.0, 2.33, 2.58, 2.7, 2.88]",en-US-Wavenet-G,experiment_long_female_en-US-Wavenet-G,experiment,long,0,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.05, 0.12, 0.17, 0.24, 0.28, 0.35, 0.4, 0.46, 0.54, 0.6, 0.68, 0.73, 0.78, 0.9, 0.93, 1.01, 1.05, 1.12, 1.16, 1.23, 1.28, 1.35, 1.4, 1.45, 1.53, 1.59, 1.66, 1.73, 1.77, 1.81, 1.89, 1.92, 1.95, 2.0, 2.06, 2.1, 2.21, 2.27, 2.33, 2.4, 2.52, 2.58, 2.65, 2.7, 2.71, 2.78, 2.88, 2.94, 2.97, 3.0, 3.06, 3.1, 3.21, 3.3, 3.34, 3.37]","[0.05, 0.12, 0.17, 0.24, 0.28, 0.35, 0.4, 0.46, 0.54, 0.6, 0.68, 0.73, 0.78, 0.9, 0.93, 1.01, 1.05, 1.12, 1.16, 1.23, 1.28, 1.35, 1.4, 1.45, 1.53, 1.59, 1.66, 1.73, 1.77, 1.81, 1.89, 1.92, 1.95, 2.0, 2.06, 2.1, 2.21, 2.27, 2.33, 2.4, 2.52, 2.58, 2.65, 2.7, 2.71, 2.78, 2.88, 2.94, 2.97, 3.0, 3.06, 3.1, 3.21, 3.3, 3.34, 3.37, 3.51]","[0.17, 0.28, 1.05, 1.16, 1.35, 2.0, 2.33, 2.58, 2.7, 2.88, 3.51]","[[[0.0, 0.17], [0.17, 0.28], [0.28, 1.05], [1.05, 1.16], [1.16, 1.35], [1.35, 2.0], [2.0, 2.33], [2.33, 2.58], [2.58, 2.7], [2.7, 2.88], [2.88, 3.51]], []]",2.33
Have you participated in any experiments before here at this university?,dataset_phrases/audio/experiment_long_female_en-US-Wavenet-H.wav,female,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before', 'here', 'at', 'this', 'university']","[0.0, 0.16, 0.28, 1.0, 1.11, 1.27, 1.89, 2.21, 2.43, 2.55, 2.73]",en-US-Wavenet-H,experiment_long_female_en-US-Wavenet-H,experiment,long,1,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.05, 0.12, 0.16, 0.23, 0.28, 0.35, 0.39, 0.46, 0.53, 0.6, 0.67, 0.72, 0.77, 0.88, 0.92, 0.97, 1.0, 1.06, 1.11, 1.16, 1.21, 1.27, 1.33, 1.38, 1.46, 1.5, 1.6, 1.65, 1.69, 1.73, 1.79, 1.82, 1.85, 1.89, 1.93, 1.98, 2.09, 2.14, 2.21, 2.27, 2.38, 2.43, 2.48, 2.55, 2.56, 2.64, 2.73, 2.78, 2.82, 2.86, 2.91, 2.96, 3.06, 3.15, 3.2, 3.23]","[0.05, 0.12, 0.16, 0.23, 0.28, 0.35, 0.39, 0.46, 0.53, 0.6, 0.67, 0.72, 0.77, 0.88, 0.92, 0.97, 1.0, 1.06, 1.11, 1.16, 1.21, 1.27, 1.33, 1.38, 1.46, 1.5, 1.6, 1.65, 1.69, 1.73, 1.79, 1.82, 1.85, 1.89, 1.93, 1.98, 2.09, 2.14, 2.21, 2.27, 2.38, 2.43, 2.48, 2.55, 2.56, 2.64, 2.73, 2.78, 2.82, 2.86, 2.91, 2.96, 3.06, 3.15, 3.2, 3.23, 3.37]","[0.16, 0.28, 1.0, 1.11, 1.27, 1.89, 2.21, 2.43, 2.55, 2.73, 3.37]","[[[0.0, 0.16], [0.16, 0.28], [0.28, 1.0], [1.0, 1.11], [1.11, 1.27], [1.27, 1.89], [1.89, 2.21], [2.21, 2.43], [2.43, 2.55], [2.55, 2.73], [2.73, 3.37]], []]",2.21
Have you participated in any experiments before here at this university?,dataset_phrases/audio/experiment_long_female_en-US-Wavenet-C.wav,female,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before', 'here', 'at', 'this', 'university']","[0.0, 0.17, 0.3, 1.15, 1.28, 1.5, 2.21, 2.59, 2.87, 3.04, 3.22]",en-US-Wavenet-C,experiment_long_female_en-US-Wavenet-C,experiment,long,2,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.06, 0.11, 0.17, 0.25, 0.3, 0.39, 0.42, 0.49, 0.6, 0.64, 0.74, 0.79, 0.87, 0.99, 1.03, 1.1, 1.15, 1.22, 1.28, 1.35, 1.41, 1.5, 1.54, 1.6, 1.68, 1.75, 1.81, 1.91, 1.95, 2.0, 2.08, 2.12, 2.16, 2.21, 2.27, 2.33, 2.44, 2.51, 2.59, 2.67, 2.79, 2.87, 2.94, 3.04, 3.05, 3.12, 3.22, 3.28, 3.31, 3.35, 3.41, 3.47, 3.57, 3.67, 3.72, 3.76]","[0.06, 0.11, 0.17, 0.25, 0.3, 0.39, 0.42, 0.49, 0.6, 0.64, 0.74, 0.79, 0.87, 0.99, 1.03, 1.1, 1.15, 1.22, 1.28, 1.35, 1.41, 1.5, 1.54, 1.6, 1.68, 1.75, 1.81, 1.91, 1.95, 2.0, 2.08, 2.12, 2.16, 2.21, 2.27, 2.33, 2.44, 2.51, 2.59, 2.67, 2.79, 2.87, 2.94, 3.04, 3.05, 3.12, 3.22, 3.28, 3.31, 3.35, 3.41, 3.47, 3.57, 3.67, 3.72, 3.76, 3.9]","[0.17, 0.3, 1.15, 1.28, 1.5, 2.21, 2.59, 2.87, 3.04, 3.22, 3.9]","[[[0.0, 0.17], [0.17, 0.3], [0.3, 1.15], [1.15, 1.28], [1.28, 1.5], [1.5, 2.21], [2.21, 2.59], [2.59, 2.87], [2.87, 3.04], [3.04, 3.22], [3.22, 3.9]], []]",2.59
Have you participated in any experiments before here at this university?,dataset_phrases/audio/experiment_long_female_en-US-Wavenet-E.wav,female,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before', 'here', 'at', 'this', 'university']","[0.0, 0.14, 0.28, 1.09, 1.22, 1.44, 2.1, 2.47, 2.73, 2.9, 3.06]",en-US-Wavenet-E,experiment_long_female_en-US-Wavenet-E,experiment,long,3,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.06, 0.1, 0.14, 0.22, 0.28, 0.35, 0.39, 0.45, 0.54, 0.6, 0.7, 0.76, 0.82, 0.93, 0.96, 1.05, 1.09, 1.16, 1.22, 1.27, 1.33, 1.44, 1.49, 1.53, 1.61, 1.66, 1.7, 1.81, 1.85, 1.89, 1.97, 2.01, 2.05, 2.1, 2.16, 2.21, 2.32, 2.39, 2.47, 2.56, 2.65, 2.73, 2.82, 2.9, 2.91, 2.97, 3.06, 3.12, 3.16, 3.19, 3.25, 3.31, 3.41, 3.52, 3.57, 3.6]","[0.06, 0.1, 0.14, 0.22, 0.28, 0.35, 0.39, 0.45, 0.54, 0.6, 0.7, 0.76, 0.82, 0.93, 0.96, 1.05, 1.09, 1.16, 1.22, 1.27, 1.33, 1.44, 1.49, 1.53, 1.61, 1.66, 1.7, 1.81, 1.85, 1.89, 1.97, 2.01, 2.05, 2.1, 2.16, 2.21, 2.32, 2.39, 2.47, 2.56, 2.65, 2.73, 2.82, 2.9, 2.91, 2.97, 3.06, 3.12, 3.16, 3.19, 3.25, 3.31, 3.41, 3.52, 3.57, 3.6, 3.79]","[0.14, 0.28, 1.09, 1.22, 1.44, 2.1, 2.47, 2.73, 2.9, 3.06, 3.79]","[[[0.0, 0.14], [0.14, 0.28], [0.28, 1.09], [1.09, 1.22], [1.22, 1.44], [1.44, 2.1], [2.1, 2.47], [2.47, 2.73], [2.73, 2.9], [2.9, 3.06], [3.06, 3.79]], []]",2.47
Have you participated in any experiments before here at this university?,dataset_phrases/audio/experiment_long_female_en-US-Wavenet-F.wav,female,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before', 'here', 'at', 'this', 'university']","[0.0, 0.18, 0.32, 1.15, 1.27, 1.48, 2.12, 2.43, 2.68, 2.85, 3.03]",en-US-Wavenet-F,experiment_long_female_en-US-Wavenet-F,experiment,long,4,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.06, 0.13, 0.18, 0.26, 0.32, 0.41, 0.44, 0.51, 0.63, 0.68, 0.77, 0.83, 0.9, 1.01, 1.05, 1.11, 1.15, 1.22, 1.27, 1.33, 1.37, 1.48, 1.52, 1.57, 1.67, 1.72, 1.78, 1.86, 1.9, 1.93, 1.99, 2.02, 2.05, 2.12, 2.16, 2.21, 2.32, 2.36, 2.43, 2.52, 2.61, 2.68, 2.76, 2.85, 2.86, 2.92, 3.03, 3.09, 3.12, 3.16, 3.22, 3.28, 3.37, 3.5, 3.55, 3.59]","[0.06, 0.13, 0.18, 0.26, 0.32, 0.41, 0.44, 0.51, 0.63, 0.68, 0.77, 0.83, 0.9, 1.01, 1.05, 1.11, 1.15, 1.22, 1.27, 1.33, 1.37, 1.48, 1.52, 1.57, 1.67, 1.72, 1.78, 1.86, 1.9, 1.93, 1.99, 2.02, 2.05, 2.12, 2.16, 2.21, 2.32, 2.36, 2.43, 2.52, 2.61, 2.68, 2.76, 2.85, 2.86, 2.92, 3.03, 3.09, 3.12, 3.16, 3.22, 3.28, 3.37, 3.5, 3.55, 3.59, 3.74]","[0.18, 0.32, 1.15, 1.27, 1.48, 2.12, 2.43, 2.68, 2.85, 3.03, 3.74]","[[[0.0, 0.18], [0.18, 0.32], [0.32, 1.15], [1.15, 1.27], [1.27, 1.48], [1.48, 2.12], [2.12, 2.43], [2.43, 2.68], [2.68, 2.85], [2.85, 3.03], [3.03, 3.74]], []]",2.43
Have you participated in any experiments before here at this university?,dataset_phrases/audio/experiment_long_male_en-US-Wavenet-I.wav,male,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before', 'here', 'at', 'this', 'university']","[0.0, 0.14, 0.26, 0.98, 1.09, 1.26, 1.87, 2.21, 2.45, 2.59, 2.75]",en-US-Wavenet-I,experiment_long_male_en-US-Wavenet-I,experiment,long,0,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.04, 0.1, 0.14, 0.21, 0.26, 0.33, 0.36, 0.42, 0.51, 0.57, 0.64, 0.69, 0.75, 0.84, 0.88, 0.93, 0.98, 1.03, 1.09, 1.13, 1.18, 1.26, 1.31, 1.35, 1.43, 1.49, 1.54, 1.61, 1.65, 1.7, 1.75, 1.78, 1.82, 1.87, 1.92, 1.97, 2.08, 2.15, 2.21, 2.29, 2.39, 2.45, 2.51, 2.59, 2.6, 2.65, 2.75, 2.8, 2.83, 2.87, 2.92, 2.98, 3.06, 3.15, 3.18, 3.21]","[0.04, 0.1, 0.14, 0.21, 0.26, 0.33, 0.36, 0.42, 0.51, 0.57, 0.64, 0.69, 0.75, 0.84, 0.88, 0.93, 0.98, 1.03, 1.09, 1.13, 1.18, 1.26, 1.31, 1.35, 1.43, 1.49, 1.54, 1.61, 1.65, 1.7, 1.75, 1.78, 1.82, 1.87, 1.92, 1.97, 2.08, 2.15, 2.21, 2.29, 2.39, 2.45, 2.51, 2.59, 2.6, 2.65, 2.75, 2.8, 2.83, 2.87, 2.92, 2.98, 3.06, 3.15, 3.18, 3.21, 3.33]","[0.14, 0.26, 0.98, 1.09, 1.26, 1.87, 2.21, 2.45, 2.59, 2.75, 3.33]","[[[0.0, 0.14], [0.14, 0.26], [0.26, 0.98], [0.98, 1.09], [1.09, 1.26], [1.26, 1.87], [1.87, 2.21], [2.21, 2.45], [2.45, 2.59], [2.59, 2.75], [2.75, 3.33]], []]",2.21
Have you participated in any experiments before here at this university?,dataset_phrases/audio/experiment_long_male_en-US-Wavenet-J.wav,male,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before', 'here', 'at', 'this', 'university']","[0.0, 0.17, 0.28, 1.03, 1.14, 1.32, 1.94, 2.27, 2.51, 2.64, 2.81]",en-US-Wavenet-J,experiment_long_male_en-US-Wavenet-J,experiment,long,1,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.06, 0.12, 0.17, 0.23, 0.28, 0.36, 0.39, 0.47, 0.54, 0.6, 0.69, 0.74, 0.8, 0.89, 0.92, 0.98, 1.03, 1.08, 1.14, 1.19, 1.24, 1.32, 1.36, 1.41, 1.49, 1.54, 1.58, 1.68, 1.72, 1.76, 1.81, 1.84, 1.88, 1.94, 1.99, 2.04, 2.14, 2.21, 2.27, 2.33, 2.42, 2.51, 2.56, 2.64, 2.65, 2.72, 2.81, 2.86, 2.9, 2.94, 2.99, 3.04, 3.15, 3.24, 3.28, 3.31]","[0.06, 0.12, 0.17, 0.23, 0.28, 0.36, 0.39, 0.47, 0.54, 0.6, 0.69, 0.74, 0.8, 0.89, 0.92, 0.98, 1.03, 1.08, 1.14, 1.19, 1.24, 1.32, 1.36, 1.41, 1.49, 1.54, 1.58, 1.68, 1.72, 1.76, 1.81, 1.84, 1.88, 1.94, 1.99, 2.04, 2.14, 2.21, 2.27, 2.33, 2.42, 2.51, 2.56, 2.64, 2.65, 2.72, 2.81, 2.86, 2.9, 2.94, 2.99, 3.04, 3.15, 3.24, 3.28, 3.31, 3.41]","[0.17, 0.28, 1.03, 1.14, 1.32, 1.94, 2.27, 2.51, 2.64, 2.81, 3.41]","[[[0.0, 0.17], [0.17, 0.28], [0.28, 1.03], [1.03, 1.14], [1.14, 1.32], [1.32, 1.94], [1.94, 2.27], [2.27, 2.51], [2.51, 2.64], [2.64, 2.81], [2.81, 3.41]], []]",2.27
Have you participated in any experiments before here at this university?,dataset_phrases/audio/experiment_long_male_en-US-Wavenet-A.wav,male,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before', 'here', 'at', 'this', 'university']","[0.0, 0.16, 0.33, 1.19, 1.33, 1.57, 2.28, 2.67, 2.9, 3.05, 3.24]",en-US-Wavenet-A,experiment_long_male_en-US-Wavenet-A,experiment,long,2,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R', 'HH', 'IY1', 'R', 'AE1', 'T', 'DH', 'IH0', 'S', 'Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']","[0.0, 0.03, 0.1, 0.16, 0.27, 0.33, 0.41, 0.45, 0.53, 0.63, 0.71, 0.79, 0.85, 0.92, 1.04, 1.07, 1.15, 1.19, 1.27, 1.33, 1.41, 1.47, 1.57, 1.64, 1.68, 1.77, 1.84, 1.88, 2.0, 2.05, 2.09, 2.17, 2.2, 2.23, 2.28, 2.34, 2.4, 2.51, 2.58, 2.67, 2.73, 2.81, 2.9, 2.95, 3.05, 3.06, 3.15, 3.24, 3.3, 3.34, 3.37, 3.43, 3.51, 3.61, 3.71, 3.76, 3.8]","[0.03, 0.1, 0.16, 0.27, 0.33, 0.41, 0.45, 0.53, 0.63, 0.71, 0.79, 0.85, 0.92, 1.04, 1.07, 1.15, 1.19, 1.27, 1.33, 1.41, 1.47, 1.57, 1.64, 1.68, 1.77, 1.84, 1.88, 2.0, 2.05, 2.09, 2.17, 2.2, 2.23, 2.28, 2.34, 2.4, 2.51, 2.58, 2.67, 2.73, 2.81, 2.9, 2.95, 3.05, 3.06, 3.15, 3.24, 3.3, 3.34, 3.37, 3.43, 3.51, 3.61, 3.71, 3.76, 3.8, 3.94]","[0.16, 0.33, 1.19, 1.33, 1.57, 2.28, 2.67, 2.9, 3.05, 3.24, 3.94]","[[[0.0, 0.16], [0.16, 0.33], [0.33, 1.19], [1.19, 1.33], [1.33, 1.57], [1.57, 2.28], [2.28, 2.67], [2.67, 2.9], [2.9, 3.05], [3.05, 3.24], [3.24, 3.94]], []]",2.67
